MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
3-9554-0;38;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1723.71;0.19152333333333335;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;38;3;<attribute 'month' of 'datetime.date' objects>;1;12000;11236.5;0.936375;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;38;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1599.1399999999999;0.1776822222222222;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;38;3;<attribute 'month' of 'datetime.date' objects>;2;24000;6074.08;0.2530866666666667;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;38;4;<attribute 'month' of 'datetime.date' objects>;0;9000;5336.29;0.5929211111111111;[1213, 0];[47, 0]
4-14083-1;38;4;<attribute 'month' of 'datetime.date' objects>;1;12000;2706.38;0.22553166666666669;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;38;4;<attribute 'month' of 'datetime.date' objects>;0;9000;4901.42;0.5446022222222222;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;39;0;<attribute 'month' of 'datetime.date' objects>;2;24000;3051.63;0.12715125;[1016, 1133, 0];[3, 33, 0]
0-6643-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1044.73;0.11608111111111111;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;8308.47;0.9231633333333332;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5365.59;0.5961766666666667;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;11248.949999999999;1.2498833333333332;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5336.76;0.5929733333333334;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4754.21;0.5282455555555555;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4434.6900000000005;0.49274333333333337;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;39;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3278.89;0.3643211111111111;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;39;0;<attribute 'month' of 'datetime.date' objects>;1;12000;4277.21;0.35643416666666666;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;39;0;<attribute 'month' of 'datetime.date' objects>;1;12000;24181.5;2.015125;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;39;1;<attribute 'month' of 'datetime.date' objects>;1;12000;272.13;0.0226775;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;39;1;<attribute 'month' of 'datetime.date' objects>;2;24000;10496.7;0.43736250000000004;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;39;2;<attribute 'month' of 'datetime.date' objects>;1;12000;5697.83;0.4748191666666667;[1067, 1068, 0];[19, 20, 0]
2-2774-0;39;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3532.0;0.39244444444444443;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;39;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1219.87;0.1355411111111111;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;39;2;<attribute 'month' of 'datetime.date' objects>;1;12000;394.0;0.03283333333333333;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;39;2;<attribute 'month' of 'datetime.date' objects>;0;9000;14274.76;1.5860844444444444;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;39;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6930.17;0.5775141666666667;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;39;3;<attribute 'month' of 'datetime.date' objects>;2;24000;8207.14;0.3419641666666666;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;39;3;<attribute 'month' of 'datetime.date' objects>;0;9000;2354.0;0.26155555555555554;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;39;3;<attribute 'month' of 'datetime.date' objects>;1;12000;5069.0;0.42241666666666666;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;39;3;<attribute 'month' of 'datetime.date' objects>;0;9000;568.16;0.06312888888888889;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;39;3;<attribute 'month' of 'datetime.date' objects>;2;24000;7957.24;0.33155166666666663;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;39;4;<attribute 'month' of 'datetime.date' objects>;0;9000;2794.48;0.31049777777777776;[1213, 0];[47, 0]
4-14083-1;39;4;<attribute 'month' of 'datetime.date' objects>;1;12000;1188.0;0.099;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;39;4;<attribute 'month' of 'datetime.date' objects>;0;9000;6.5;0.0007222222222222222;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;40;0;<attribute 'month' of 'datetime.date' objects>;2;24000;4114.3;0.1714291666666667;[1016, 1133, 0];[3, 33, 0]
0-6643-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;13727.14;1.5252377777777777;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;8260.73;0.9178588888888889;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5470.0;0.6077777777777778;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6667.79;0.7408655555555556;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;324.38;0.03604222222222222;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5030.43;0.5589366666666667;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;875.0;0.09722222222222222;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;40;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;40;0;<attribute 'month' of 'datetime.date' objects>;1;12000;2403.84;0.20032000000000003;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;40;0;<attribute 'month' of 'datetime.date' objects>;1;12000;18995.79;1.5829825000000002;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;40;1;<attribute 'month' of 'datetime.date' objects>;1;12000;5313.5;0.44279166666666664;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;40;1;<attribute 'month' of 'datetime.date' objects>;2;24000;7145.5;0.29772916666666666;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;40;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6447.97;0.5373308333333333;[1067, 1068, 0];[19, 20, 0]
2-2774-0;40;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3010.38;0.33448666666666665;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;40;2;<attribute 'month' of 'datetime.date' objects>;0;9000;7083.85;0.7870944444444444;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;40;2;<attribute 'month' of 'datetime.date' objects>;1;12000;5256.879999999999;0.43807333333333326;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;40;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4974.09;0.5526766666666667;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;40;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3162.82;0.26356833333333335;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;40;3;<attribute 'month' of 'datetime.date' objects>;2;24000;6157.98;0.2565825;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;40;3;<attribute 'month' of 'datetime.date' objects>;0;9000;14168.16;1.57424;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;40;3;<attribute 'month' of 'datetime.date' objects>;1;12000;3065.0;0.2554166666666667;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;40;3;<attribute 'month' of 'datetime.date' objects>;0;9000;3016.21;0.33513444444444446;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;40;3;<attribute 'month' of 'datetime.date' objects>;2;24000;37405.16;1.5585483333333334;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;40;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
4-14083-1;40;4;<attribute 'month' of 'datetime.date' objects>;1;12000;4458.0;0.3715;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;40;4;<attribute 'month' of 'datetime.date' objects>;0;9000;404.0;0.04488888888888889;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;41;0;<attribute 'month' of 'datetime.date' objects>;2;24000;1603.38;0.0668075;[1016, 1133, 0];[3, 33, 0]
0-6643-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2708.75;0.3009722222222222;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;895.0699999999999;0.09945222222222222;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4139.76;0.45997333333333335;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7536.36;0.8373733333333333;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6000.91;0.6667677777777777;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;15674.029999999999;1.7415588888888887;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5836.740000000001;0.6485266666666667;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;41;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2054.24;0.22824888888888886;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;41;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3371.45;0.28095416666666667;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;41;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5974.4;0.4978666666666666;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;41;1;<attribute 'month' of 'datetime.date' objects>;1;12000;5945.070000000001;0.49542250000000004;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;41;1;<attribute 'month' of 'datetime.date' objects>;2;24000;6633.5;0.27639583333333334;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;41;2;<attribute 'month' of 'datetime.date' objects>;1;12000;2641.48;0.22012333333333334;[1067, 1068, 0];[19, 20, 0]
2-2774-0;41;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1327.0;0.14744444444444443;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;41;2;<attribute 'month' of 'datetime.date' objects>;0;9000;7206.219999999999;0.800691111111111;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;41;2;<attribute 'month' of 'datetime.date' objects>;1;12000;8292.55;0.6910458333333332;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;41;2;<attribute 'month' of 'datetime.date' objects>;0;9000;8687.05;0.9652277777777777;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;41;2;<attribute 'month' of 'datetime.date' objects>;1;12000;1733.03;0.14441916666666665;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;41;3;<attribute 'month' of 'datetime.date' objects>;2;24000;32316.04;1.3465016666666667;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;41;3;<attribute 'month' of 'datetime.date' objects>;0;9000;6033.0;0.6703333333333333;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;41;3;<attribute 'month' of 'datetime.date' objects>;1;12000;6365.0;0.5304166666666666;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;41;3;<attribute 'month' of 'datetime.date' objects>;0;9000;5221.59;0.5801766666666667;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;41;3;<attribute 'month' of 'datetime.date' objects>;2;24000;15717.029999999999;0.6548762499999999;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;41;4;<attribute 'month' of 'datetime.date' objects>;0;9000;900.9;0.1001;[1213, 0];[47, 0]
4-14083-1;41;4;<attribute 'month' of 'datetime.date' objects>;1;12000;5878.0;0.48983333333333334;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;41;4;<attribute 'month' of 'datetime.date' objects>;0;9000;106.0;0.011777777777777778;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;42;0;<attribute 'month' of 'datetime.date' objects>;2;24000;26179.589999999997;1.0908162499999998;[1016, 1133, 0];[3, 33, 0]
0-6643-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;10068.0;1.1186666666666667;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;432.0;0.048;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;13680.82;1.520091111111111;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;853.2199999999999;0.09480222222222222;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2255.01;0.2505566666666667;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5027.8;0.5586444444444445;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7756.35;0.8618166666666667;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;42;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2999.75;0.3333055555555556;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;42;0;<attribute 'month' of 'datetime.date' objects>;1;12000;8431.65;0.7026374999999999;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;42;0;<attribute 'month' of 'datetime.date' objects>;1;12000;2671.2;0.2226;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;42;1;<attribute 'month' of 'datetime.date' objects>;1;12000;89.0;0.007416666666666667;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;42;1;<attribute 'month' of 'datetime.date' objects>;2;24000;1417.0;0.059041666666666666;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;42;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3006.7;0.2505583333333333;[1067, 1068, 0];[19, 20, 0]
2-2774-0;42;2;<attribute 'month' of 'datetime.date' objects>;0;9000;250.0;0.027777777777777776;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;42;2;<attribute 'month' of 'datetime.date' objects>;0;9000;6053.79;0.6726433333333334;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;42;2;<attribute 'month' of 'datetime.date' objects>;1;12000;0.0;0.0;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;42;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1193.07;0.13256333333333334;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;42;2;<attribute 'month' of 'datetime.date' objects>;1;12000;2563.9300000000003;0.21366083333333336;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;42;3;<attribute 'month' of 'datetime.date' objects>;2;24000;6838.59;0.28494125;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;42;3;<attribute 'month' of 'datetime.date' objects>;0;9000;132.0;0.014666666666666666;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;42;3;<attribute 'month' of 'datetime.date' objects>;1;12000;5313.0;0.44275;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;42;3;<attribute 'month' of 'datetime.date' objects>;0;9000;3082.62;0.34251333333333334;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;42;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10267.87;0.4278279166666667;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;42;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
4-14083-1;42;4;<attribute 'month' of 'datetime.date' objects>;1;12000;6201.0599999999995;0.516755;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;42;4;<attribute 'month' of 'datetime.date' objects>;0;9000;1467.0;0.163;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;43;0;<attribute 'month' of 'datetime.date' objects>;2;24000;7686.0;0.32025;[1016, 1133, 0];[3, 33, 0]
0-6643-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1107.0;0.123;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5699.5;0.6332777777777778;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;197.77;0.021974444444444446;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4738.5199999999995;0.5265022222222222;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5307.13;0.5896811111111111;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2134.95;0.23721666666666666;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2953.49;0.32816555555555554;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;43;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1080.0;0.12;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;43;0;<attribute 'month' of 'datetime.date' objects>;1;12000;8149.75;0.6791458333333333;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;43;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5641.0;0.47008333333333335;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;43;1;<attribute 'month' of 'datetime.date' objects>;1;12000;7576.93;0.6314108333333334;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;43;1;<attribute 'month' of 'datetime.date' objects>;2;24000;7239.32;0.30163833333333334;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;43;2;<attribute 'month' of 'datetime.date' objects>;1;12000;5049.88;0.4208233333333333;[1067, 1068, 0];[19, 20, 0]
2-2774-0;43;2;<attribute 'month' of 'datetime.date' objects>;0;9000;6433.4400000000005;0.7148266666666667;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;43;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;43;2;<attribute 'month' of 'datetime.date' objects>;1;12000;2930.98;0.24424833333333335;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;43;2;<attribute 'month' of 'datetime.date' objects>;0;9000;5768.12;0.6409022222222223;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;43;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3071.4700000000003;0.2559558333333333;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;43;3;<attribute 'month' of 'datetime.date' objects>;2;24000;9497.93;0.39574708333333336;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;43;3;<attribute 'month' of 'datetime.date' objects>;0;9000;581.88;0.06465333333333333;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;43;3;<attribute 'month' of 'datetime.date' objects>;1;12000;2666.0;0.22216666666666668;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;43;3;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;43;3;<attribute 'month' of 'datetime.date' objects>;2;24000;12572.51;0.5238545833333333;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;43;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
4-14083-1;43;4;<attribute 'month' of 'datetime.date' objects>;1;12000;8300.11;0.6916758333333334;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;43;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1179, 1062, 1061, 0];[40, 15, 14, 0]
